array_size,Ny,Nz,pattern_type,P,azi0,ele0,dist_y,dist_z,cluster_size,gain_dB,sll_dB,hpbw_ele,hpbw_azi,merit
16x16,16,16,Isotropic,0,0,10,0.6000000000000001,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,87.0,5.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,10,0.6000000000000001,0.9000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,149.0,5.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,10,0.6000000000000001,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,87.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.3,1,8.685890356304473e-10,-13.153245073098372,11.0,5.0,-6.576622535680597
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.3,2,8.685871069755143e-10,-12.754117841232357,11.0,5.0,-6.377058919747592
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.3,3,8.685890356304473e-10,-11.825847854080973,12.0,5.0,-5.9129239261718975
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.3,4,8.685871069755143e-10,-9.45217933601267,10.0,5.0,-4.726089667137748
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.4,1,8.685890356304473e-10,-13.155297358704514,9.0,5.0,-6.577648678483668
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.4,2,8.685890356304473e-10,-12.610589648589228,8.0,5.0,-6.305294823426025
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.4,3,8.685890356304473e-10,-9.564454102618061,9.0,5.0,-4.782227050440442
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.4,4,8.685871069755143e-10,-6.946730403441653,8.0,5.0,-3.4733652008522395
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.5,1,8.685890356304473e-10,-13.234063411700703,7.0,5.0,-6.617031704981763
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.5,2,8.685890356304473e-10,-10.519249219330584,7.0,5.0,-5.259624608796703
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.5,3,8.685890356304473e-10,-7.568833771213331,7.0,5.0,-3.7844168847380764
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.5,4,8.685890356304473e-10,-4.675439191598796,6.0,5.0,-2.337719594930809
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.6000000000000001,1,8.685890356304473e-10,-17.562574997913476,5.0,5.0,-8.78128749808815
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.6000000000000001,2,8.685890356304473e-10,-8.981110739388601,5.0,5.0,-4.490555368825712
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.6000000000000001,3,8.685890356304473e-10,-5.736437910045261,6.0,5.0,-2.8682189541540413
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.6000000000000001,4,8.685890356304473e-10,-2.4431006592976607,27.0,5.0,-1.2215503287802414
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.7000000000000002,1,8.685890356304473e-10,-17.531125125208305,5.0,5.0,-8.765562561735564
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.7000000000000002,2,8.685890356304473e-10,-7.634164378756408,5.0,5.0,-3.8170821885096147
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.7000000000000002,3,8.685890356304473e-10,-4.046775014053142,5.0,5.0,-2.023387506157982
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.7000000000000002,4,8.685890356304473e-10,-0.36814484517741575,24.0,5.0,-0.18407242172011884
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.8000000000000003,1,8.685890356304473e-10,-13.161931894059682,5.0,5.0,-6.580965946161252
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.8000000000000003,2,8.685871069755143e-10,-6.404277883271878,4.0,5.0,-3.202138940767352
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.8000000000000003,3,8.685890356304473e-10,-2.481421742196671,26.0,5.0,-1.2407108702297465
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.8000000000000003,4,8.685909642853802e-10,8.685909642853802e-10,20.0,3.0,4.342954821426901e-10
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.9000000000000001,1,8.685890356304473e-10,-0.01467654561565379,87.0,5.0,-0.007338271939237859
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,87.0,5.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.9000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,149.0,5.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,10,0.7000000000000002,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,87.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.3,1,8.685890356304473e-10,-13.153245073098372,11.0,5.0,-6.576622535680597
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.3,2,8.685871069755143e-10,-12.754117841232357,11.0,5.0,-6.377058919747592
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.3,3,8.685890356304473e-10,-11.825847854080973,12.0,5.0,-5.9129239261718975
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.3,4,8.685871069755143e-10,-9.45217933601267,10.0,5.0,-4.726089667137748
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.4,1,8.685890356304473e-10,-13.155297358704514,9.0,5.0,-6.577648678483668
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.4,2,8.685890356304473e-10,-12.610589648589228,8.0,5.0,-6.305294823426025
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.4,3,8.685890356304473e-10,-9.564454102618061,9.0,5.0,-4.782227050440442
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.4,4,8.685871069755143e-10,-6.946730403441653,8.0,5.0,-3.4733652008522395
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.5,1,8.685890356304473e-10,-13.234063411700703,7.0,5.0,-6.617031704981763
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.5,2,8.685890356304473e-10,-10.519249219330584,7.0,5.0,-5.259624608796703
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.5,3,8.685890356304473e-10,-7.568833771213331,7.0,5.0,-3.7844168847380764
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.5,4,8.685890356304473e-10,-4.675439191598796,6.0,3.0,-2.337719594930809
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.6000000000000001,1,8.685890356304473e-10,-17.562574997913476,5.0,5.0,-8.78128749808815
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.6000000000000001,2,8.685890356304473e-10,-8.981110739388601,5.0,5.0,-4.490555368825712
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.6000000000000001,3,8.685890356304473e-10,-5.736437910045261,6.0,5.0,-2.8682189541540413
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.6000000000000001,4,8.685890356304473e-10,-2.4431006592976607,27.0,3.0,-1.2215503287802414
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.7000000000000002,1,8.685890356304473e-10,-17.531125125208305,5.0,5.0,-8.765562561735564
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.7000000000000002,2,8.685890356304473e-10,-7.634164378756408,5.0,5.0,-3.8170821885096147
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.7000000000000002,3,8.685890356304473e-10,-4.046775014053142,5.0,5.0,-2.023387506157982
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.7000000000000002,4,8.685890356304473e-10,-0.36814484517741575,24.0,3.0,-0.18407242172011884
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.8000000000000003,1,8.685890356304473e-10,-13.161931894059682,5.0,5.0,-6.580965946161252
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.8000000000000003,2,8.685871069755143e-10,-6.404277883271878,4.0,5.0,-3.202138940767352
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.8000000000000003,3,8.685890356304473e-10,-2.481421742196671,26.0,5.0,-1.2407108702297465
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.8000000000000003,4,8.685909642853802e-10,8.685909642853802e-10,20.0,3.0,4.342954821426901e-10
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.9000000000000001,1,8.685890356304473e-10,-0.01467654561565379,87.0,5.0,-0.007338271939237859
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,87.0,5.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.9000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,149.0,3.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,10,0.8000000000000003,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,87.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.3,1,8.685890356304473e-10,-13.153245073098372,11.0,3.0,-6.576622535680597
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.3,2,8.685871069755143e-10,-12.754117841232357,11.0,3.0,-6.377058919747592
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.3,3,8.685890356304473e-10,-11.825847854080973,12.0,3.0,-5.9129239261718975
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.3,4,8.685871069755143e-10,-9.45217933601267,10.0,3.0,-4.726089667137748
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.4,1,8.685890356304473e-10,-13.155297358704514,9.0,3.0,-6.577648678483668
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.4,2,8.685890356304473e-10,-12.610589648589228,8.0,3.0,-6.305294823426025
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.4,3,8.685890356304473e-10,-9.564454102618061,9.0,3.0,-4.782227050440442
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.4,4,8.685871069755143e-10,-6.946730403441653,8.0,3.0,-3.4733652008522395
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.5,1,8.685890356304473e-10,-13.234063411700703,7.0,3.0,-6.617031704981763
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.5,2,8.685890356304473e-10,-10.519249219330584,7.0,3.0,-5.259624608796703
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.5,3,8.685890356304473e-10,-7.568833771213331,7.0,3.0,-3.7844168847380764
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.5,4,8.685890356304473e-10,-4.675439191598796,6.0,3.0,-2.337719594930809
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.6000000000000001,1,8.685890356304473e-10,-17.562574997913476,5.0,3.0,-8.78128749808815
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.6000000000000001,2,8.685890356304473e-10,-8.981110739388601,5.0,3.0,-4.490555368825712
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.6000000000000001,3,8.685890356304473e-10,-5.736437910045261,6.0,3.0,-2.8682189541540413
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.6000000000000001,4,8.685890356304473e-10,-2.4431006592976607,27.0,3.0,-1.2215503287802414
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.7000000000000002,1,8.685890356304473e-10,-17.531125125208305,5.0,3.0,-8.765562561735564
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.7000000000000002,2,8.685890356304473e-10,-7.634164378756408,5.0,3.0,-3.8170821885096147
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.7000000000000002,3,8.685890356304473e-10,-4.046775014053142,5.0,3.0,-2.023387506157982
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.7000000000000002,4,8.685890356304473e-10,-0.36814484517741575,24.0,3.0,-0.18407242172011884
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.8000000000000003,1,8.685890356304473e-10,-13.161931894059682,5.0,3.0,-6.580965946161252
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.8000000000000003,2,8.685871069755143e-10,-6.404277883271878,4.0,3.0,-3.202138940767352
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.8000000000000003,3,8.685890356304473e-10,-2.481421742196671,26.0,3.0,-1.2407108702297465
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.8000000000000003,4,8.685909642853802e-10,8.685909642853802e-10,20.0,3.0,4.342954821426901e-10
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.9000000000000001,1,8.685890356304473e-10,-0.01467654561565379,87.0,3.0,-0.007338271939237859
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,87.0,3.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.9000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,149.0,3.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,10,0.9000000000000001,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,87.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.3,1,8.685890356304473e-10,-10.3876188226732,12.0,13.0,-5.1938094104680115
16x16,16,16,Isotropic,0,0,30,0.3,0.3,2,8.685890356304473e-10,-11.069360610718837,12.0,13.0,-5.53468030449083
16x16,16,16,Isotropic,0,0,30,0.3,0.3,3,8.685890356304473e-10,-1.4770957675737248,76.0,13.0,-0.7385478829182733
16x16,16,16,Isotropic,0,0,30,0.3,0.3,4,8.685890356304473e-10,8.685890356304473e-10,11.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.4,1,8.685890356304473e-10,-13.147429039382176,9.0,13.0,-6.5737145188224995
16x16,16,16,Isotropic,0,0,30,0.3,0.4,2,8.685871069755143e-10,-2.6998073336436375,84.0,13.0,-1.3499036659532315
16x16,16,16,Isotropic,0,0,30,0.3,0.4,3,8.685871069755143e-10,8.685871069755143e-10,52.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.4,4,8.685890356304473e-10,8.685890356304473e-10,8.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.5,1,8.685890356304473e-10,-13.170806721841455,7.0,13.0,-6.585403360052139
16x16,16,16,Isotropic,0,0,30,0.3,0.5,2,8.685890356304473e-10,8.685890356304473e-10,67.0,13.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.5,3,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.5,4,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.6000000000000001,1,8.685890356304473e-10,-13.328712004857424,7.0,13.0,-6.664356001560123
16x16,16,16,Isotropic,0,0,30,0.3,0.6000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,53.0,3.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.6000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.6000000000000001,4,8.685871069755143e-10,8.685871069755143e-10,6.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.7000000000000002,1,8.685890356304473e-10,-0.00343752534267045,108.0,13.0,-0.0017187618027461895
16x16,16,16,Isotropic,0,0,30,0.3,0.7000000000000002,2,8.685871069755143e-10,8.685871069755143e-10,5.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.7000000000000002,3,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.7000000000000002,4,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.8000000000000003,1,8.685890356304473e-10,-0.051780884720492616,84.0,13.0,-0.025890441491657274
16x16,16,16,Isotropic,0,0,30,0.3,0.8000000000000003,2,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.8000000000000003,3,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.8000000000000003,4,8.685890356304473e-10,8.685890356304473e-10,19.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.9000000000000001,1,8.685890356304473e-10,-0.061192385650386164,72.0,13.0,-0.030596191956604048
16x16,16,16,Isotropic,0,0,30,0.3,0.9000000000000001,2,8.685871069755143e-10,8.685871069755143e-10,3.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.9000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,82.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.3,0.9000000000000001,4,8.685871069755143e-10,8.685871069755143e-10,3.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.3,1,8.685890356304473e-10,-10.3876188226732,12.0,9.0,-5.1938094104680115
16x16,16,16,Isotropic,0,0,30,0.4,0.3,2,8.685890356304473e-10,-11.069360610718837,12.0,9.0,-5.53468030449083
16x16,16,16,Isotropic,0,0,30,0.4,0.3,3,8.685890356304473e-10,-1.4770957675737248,76.0,9.0,-0.7385478829182733
16x16,16,16,Isotropic,0,0,30,0.4,0.3,4,8.685890356304473e-10,8.685890356304473e-10,11.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.4,1,8.685890356304473e-10,-13.147429039382176,9.0,9.0,-6.5737145188224995
16x16,16,16,Isotropic,0,0,30,0.4,0.4,2,8.685871069755143e-10,-2.6998073336436375,84.0,9.0,-1.3499036659532315
16x16,16,16,Isotropic,0,0,30,0.4,0.4,3,8.685871069755143e-10,8.685871069755143e-10,52.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.4,4,8.685890356304473e-10,8.685890356304473e-10,8.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.5,1,8.685890356304473e-10,-13.170806721841455,7.0,9.0,-6.585403360052139
16x16,16,16,Isotropic,0,0,30,0.4,0.5,2,8.685890356304473e-10,8.685890356304473e-10,67.0,9.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.5,3,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.5,4,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.6000000000000001,1,8.685890356304473e-10,-13.328712004857424,7.0,9.0,-6.664356001560123
16x16,16,16,Isotropic,0,0,30,0.4,0.6000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,53.0,3.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.6000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.6000000000000001,4,8.685871069755143e-10,8.685871069755143e-10,6.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.7000000000000002,1,8.685890356304473e-10,-0.00343752534267045,108.0,9.0,-0.0017187618027461895
16x16,16,16,Isotropic,0,0,30,0.4,0.7000000000000002,2,8.685871069755143e-10,8.685871069755143e-10,5.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.7000000000000002,3,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.7000000000000002,4,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.8000000000000003,1,8.685890356304473e-10,-0.051780884720492616,84.0,9.0,-0.025890441491657274
16x16,16,16,Isotropic,0,0,30,0.4,0.8000000000000003,2,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.8000000000000003,3,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.8000000000000003,4,8.685890356304473e-10,8.685890356304473e-10,19.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.9000000000000001,1,8.685890356304473e-10,-0.061192385650386164,72.0,9.0,-0.030596191956604048
16x16,16,16,Isotropic,0,0,30,0.4,0.9000000000000001,2,8.685871069755143e-10,8.685871069755143e-10,3.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.9000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,82.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.4,0.9000000000000001,4,8.685871069755143e-10,8.685871069755143e-10,3.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.3,1,8.685890356304473e-10,-10.3876188226732,12.0,7.0,-5.1938094104680115
16x16,16,16,Isotropic,0,0,30,0.5,0.3,2,8.685890356304473e-10,-11.069360610718837,12.0,7.0,-5.53468030449083
16x16,16,16,Isotropic,0,0,30,0.5,0.3,3,8.685890356304473e-10,-1.4770957675737248,76.0,7.0,-0.7385478829182733
16x16,16,16,Isotropic,0,0,30,0.5,0.3,4,8.685890356304473e-10,8.685890356304473e-10,11.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.4,1,8.685890356304473e-10,-13.147429039382176,9.0,7.0,-6.5737145188224995
16x16,16,16,Isotropic,0,0,30,0.5,0.4,2,8.685871069755143e-10,-2.6998073336436375,84.0,7.0,-1.3499036659532315
16x16,16,16,Isotropic,0,0,30,0.5,0.4,3,8.685871069755143e-10,8.685871069755143e-10,52.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.4,4,8.685890356304473e-10,8.685890356304473e-10,8.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.5,1,8.685890356304473e-10,-13.170806721841455,7.0,7.0,-6.585403360052139
16x16,16,16,Isotropic,0,0,30,0.5,0.5,2,8.685890356304473e-10,8.685890356304473e-10,67.0,7.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.5,3,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.5,4,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.6000000000000001,1,8.685890356304473e-10,-13.328712004857424,7.0,7.0,-6.664356001560123
16x16,16,16,Isotropic,0,0,30,0.5,0.6000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,53.0,3.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.6000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.6000000000000001,4,8.685871069755143e-10,8.685871069755143e-10,6.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.7000000000000002,1,8.685890356304473e-10,-0.00343752534267045,108.0,7.0,-0.0017187618027461895
16x16,16,16,Isotropic,0,0,30,0.5,0.7000000000000002,2,8.685871069755143e-10,8.685871069755143e-10,5.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.7000000000000002,3,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.7000000000000002,4,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.8000000000000003,1,8.685890356304473e-10,-0.051780884720492616,84.0,7.0,-0.025890441491657274
16x16,16,16,Isotropic,0,0,30,0.5,0.8000000000000003,2,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.8000000000000003,3,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.8000000000000003,4,8.685890356304473e-10,8.685890356304473e-10,19.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.9000000000000001,1,8.685890356304473e-10,-0.061192385650386164,72.0,7.0,-0.030596191956604048
16x16,16,16,Isotropic,0,0,30,0.5,0.9000000000000001,2,8.685871069755143e-10,8.685871069755143e-10,3.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.9000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,82.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.5,0.9000000000000001,4,8.685871069755143e-10,8.685871069755143e-10,3.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.3,1,8.685890356304473e-10,-10.3876188226732,12.0,7.0,-5.1938094104680115
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.3,2,8.685890356304473e-10,-11.069360610718837,12.0,7.0,-5.53468030449083
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.3,3,8.685890356304473e-10,-1.4770957675737248,76.0,5.0,-0.7385478829182733
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.3,4,8.685890356304473e-10,8.685890356304473e-10,11.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.4,1,8.685890356304473e-10,-13.147429039382176,9.0,7.0,-6.5737145188224995
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.4,2,8.685871069755143e-10,-2.6998073336436375,84.0,7.0,-1.3499036659532315
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.4,3,8.685871069755143e-10,8.685871069755143e-10,52.0,,4.3429355348775716e-10
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.4,4,8.685890356304473e-10,8.685890356304473e-10,8.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.5,1,8.685890356304473e-10,-13.170806721841455,7.0,7.0,-6.585403360052139
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.5,2,8.685890356304473e-10,8.685890356304473e-10,67.0,7.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.5,3,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.5,4,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.6000000000000001,1,8.685890356304473e-10,-13.328712004857424,7.0,7.0,-6.664356001560123
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.6000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,53.0,1.0,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.6000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Isotropic,0,0,30,0.6000000000000001,0.6000000000000001,4,8.685871069755143e-10,8.685871069755143e-10,6.0,,4.3429355348775716e-10
